OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,geoname,Median_Housing_Value,houses,lessthan10k,a10kto14999,a15kto19999,a20kto24999,a25kto29999,a30kto34999,a35kto39999,a40kto49999,a50kto59999,a60kto69999,a70kto79999,a80kto89999,a90kto99999,a100kto124999,a125kto149999,a150kto174999,a175kto199999,a200kto249999,a250kto299999,a300kto399999,a400kto499999,a500kto749999,a750kto999999,a1Mto1499999,a1500000to1999999,a2MorMore,Units_with_cash_rent,MedianGrossRent,GlobalID,Shape__Area,Shape__Length,High_Affordability,Moderate_Affordability,Low_Affordability,Affordability_Index,Affordability_Index_Category,Housing_Value_Range,Rent_Level,Total_Units,pct_high_affordbility,pct_moderate_affordbility,pct_low_affordbility,Weighted_Housing_Value,Affordable_per_House,Neighborhood,Log_Housing_Value,Log_MedianRent,Affordability_Score
3060,37,119,5832,1,371190058321,Block Group 1,"Block Group 1, Census Tract 58.32, Mecklenburg County, North Carolina",587200.0,736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,24,173,344,102,42,0,0,329,1249.0,11b9026d-0761-423d-953f-72a05678c657,32163174.4959717,27866.2925143825,0,75,661,0.0,,>500k,Moderate,736,0.0,0.10190217391304347,0.8980978260869565,432179200.0,0.0,Block Group 1,13.283122459278268,7.1308988302963465,-0.8980978260869565
3061,37,119,3011,5,371190030115,Block Group 5,"Block Group 5, Census Tract 30.11, Mecklenburg County, North Carolina",388800.0,505.0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,71,17,117,40,46,90,102,10,0,0,121,1665.0,0bf275fa-3201-4f84-8de6-31ed022ed4bf,12794467.3950806,17498.6158161386,12,245,248,0.023762376237623763,Low,300k-500k,High,505,0.023762376237623763,0.48514851485148514,0.4910891089108911,196344000.0,0.023762376237623763,Block Group 5,12.870822923581574,7.418180822726788,-0.4673267326732673
3062,37,119,1510,2,371190015102,Block Group 2,"Block Group 2, Census Tract 15.10, Mecklenburg County, North Carolina",114600.0,189.0,0,0,0,0,0,0,0,0,0,0,0,33,17,76,35,28,0,0,0,0,0,0,0,0,0,0,230,826.0,1ee6f137-1029-4ddf-bfc5-8474a2a361b1,5807319.62011719,9669.93688752834,161,28,0,0.8518518518518519,High,<150k,Moderate,189,0.8518518518518519,0.14814814814814814,0.0,21659400.0,0.8518518518518519,Block Group 2,11.649211809228195,6.717804695023691,0.8518518518518519
3063,37,119,3018,1,371190030181,Block Group 1,"Block Group 1, Census Tract 30.18, Mecklenburg County, North Carolina",335800.0,778.0,0,0,0,13,0,12,0,0,0,0,10,9,7,10,9,60,29,124,44,173,104,145,29,0,0,0,425,1219.0,da9761c0-a13a-436c-bc14-5dd7c168132c,19976956.6796875,19467.0088429146,70,430,278,0.08997429305912596,Low,300k-500k,Moderate,778,0.08997429305912596,0.5526992287917738,0.35732647814910024,261252400.0,0.08997429305912596,Block Group 1,12.724274001584217,7.106606137727303,-0.26735218508997427
3064,37,119,5847,3,371190058473,Block Group 3,"Block Group 3, Census Tract 58.47, Mecklenburg County, North Carolina",254300.0,323.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,60,19,53,100,48,22,0,0,0,0,0,83,1699.0,dd2ef324-6d8c-4ae0-ac0a-dfb2b7300b0c,12095935.0618896,21880.1063560135,21,280,22,0.06501547987616099,Low,150k-300k,High,323,0.06501547987616099,0.8668730650154799,0.06811145510835913,82138900.0,0.06501547987616099,Block Group 3,12.44627388376583,7.438383530044307,-0.0030959752321981365
3065,37,119,6203,3,371190062033,Block Group 3,"Block Group 3, Census Tract 62.03, Mecklenburg County, North Carolina",392500.0,780.0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,75,0,36,43,226,135,54,143,12,29,0,103,1201.0,ebafca5b-8e04-47ad-96de-099e8b9bee98,64418036.0263672,42435.136192946,27,380,373,0.03461538461538462,Low,300k-500k,Moderate,780,0.03461538461538462,0.48717948717948717,0.4782051282051282,306150000.0,0.03461538461538462,Block Group 3,12.880294363972055,7.091742115095153,-0.4435897435897436
3066,37,119,1507,3,371190015073,Block Group 3,"Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina",127800.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,22,32,0,0,0,0,0,0,0,0,0,0,395,950.0,1b054cfa-75e6-4274-8179-6dfc0ddd32e0,9069580.16503906,13510.8471043445,71,32,0,0.6893203883495146,High,<150k,Moderate,103,0.6893203883495146,0.3106796116504854,0.0,13163400.0,0.6893203883495146,Block Group 3,11.758229645621093,6.85751406254539,0.6893203883495146
3067,37,119,2500,1,371190025001,Block Group 1,"Block Group 1, Census Tract 25, Mecklenburg County, North Carolina",660700.0,165.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,6,25,35,38,17,0,15,528,1483.0,1fb34bd2-1c22-413d-bfda-027ab2ffad6b,5905764.42858887,11191.5119688654,5,30,130,0.030303030303030304,Low,>500k,Moderate,165,0.030303030303030304,0.18181818181818182,0.7878787878787878,109015500.0,0.030303030303030304,Block Group 1,13.40105667156307,7.302496423727326,-0.7575757575757576
3068,37,119,6213,1,371190062131,Block Group 1,"Block Group 1, Census Tract 62.13, Mecklenburg County, North Carolina",315600.0,1246.0,0,0,23,0,0,19,0,0,0,0,0,0,0,0,27,41,60,223,161,441,219,11,0,21,0,0,71,,92c14eef-f181-47c7-a875-0744e9e614c5,371863822.04071,115406.329302637,69,926,251,0.05537720706260032,Low,300k-500k,,1246,0.05537720706260032,0.7431781701444623,0.2014446227929374,393237600.0,0.05537720706260032,Block Group 1,12.662234036516644,,-0.14606741573033707
3069,37,119,5620,2,371190056202,Block Group 2,"Block Group 2, Census Tract 56.20, Mecklenburg County, North Carolina",163200.0,1033.0,18,44,15,0,0,11,0,25,0,0,0,0,0,18,332,101,100,289,80,0,0,0,0,0,0,0,433,1247.0,e5d94796-993f-4ddb-9f38-4f335868aa18,58959828.1948242,37005.5141494905,463,570,0,0.4482090997095837,Moderate,150k-300k,Moderate,1033,0.4482090997095837,0.5517909002904162,0.0,168585600.0,0.4482090997095837,Block Group 2,12.002737848944351,7.129297548929373,0.4482090997095837
3070,37,119,6214,2,371190062142,Block Group 2,"Block Group 2, Census Tract 62.14, Mecklenburg County, North Carolina",249700.0,847.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,57,73,285,219,203,0,0,0,0,0,0,39,1713.0,a4b9e5c2-4bb2-4223-8596-0348cc59ad70,29336907.6672363,25830.1978482628,10,837,0,0.011806375442739079,Low,150k-300k,High,847,0.011806375442739079,0.9881936245572609,0.0,211495900.0,0.011806375442739079,Block Group 2,12.428019481065613,7.446585099157725,0.011806375442739079
3071,37,119,2004,3,371190020043,Block Group 3,"Block Group 3, Census Tract 20.04, Mecklenburg County, North Carolina",586100.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,74,0,0,0,0,980,1217.0,cdd96403-6e73-4144-8a81-0d28c385c3f9,12992895.5162354,16559.2726159813,0,23,74,0.0,,>500k,Moderate,97,0.0,0.23711340206185566,0.7628865979381443,56851700.0,0.0,Block Group 3,13.281247408656547,7.1049654482698426,-0.7628865979381443
3072,37,119,5611,1,371190056111,Block Group 1,"Block Group 1, Census Tract 56.11, Mecklenburg County, North Carolina",171300.0,577.0,0,6,0,0,0,0,0,0,0,0,0,0,21,73,81,126,130,102,38,0,0,0,0,0,0,0,603,1109.0,4dca2a34-2e58-48de-9256-6dfff9c4beca,54337579.8383179,35341.396993086,181,396,0,0.31369150779896016,Low,150k-300k,Moderate,577,0.31369150779896016,0.6863084922010398,0.0,98840100.0,0.31369150779896016,Block Group 1,12.051177522006789,7.01211529430638,0.31369150779896016
3073,37,119,3017,2,371190030172,Block Group 2,"Block Group 2, Census Tract 30.17, Mecklenburg County, North Carolina",379500.0,989.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,29,30,131,369,221,188,10,0,0,0,59,2039.0,fa1d4d4d-8fb4-4c25-a48e-0b7a1434bedf,28064673.0050049,23603.6324834115,11,559,419,0.011122345803842264,Low,300k-500k,High,989,0.011122345803842264,0.5652173913043478,0.4236602628918099,375325500.0,0.011122345803842264,Block Group 2,12.846612510860464,7.620705086838262,-0.41253791708796766
3074,37,119,5848,2,371190058482,Block Group 2,"Block Group 2, Census Tract 58.48, Mecklenburg County, North Carolina",470500.0,568.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,110,217,125,84,11,0,0,10,,f319028e-7801-4dd6-b695-76a9acf02c47,22160197.9805298,23810.7026268256,3,128,437,0.00528169014084507,Low,300k-500k,,568,0.00528169014084507,0.22535211267605634,0.7693661971830986,267244000.0,0.00528169014084507,Block Group 2,13.061553363403824,,-0.7640845070422535
3075,37,119,6203,2,371190062032,Block Group 2,"Block Group 2, Census Tract 62.03, Mecklenburg County, North Carolina",288900.0,687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,49,49,31,137,151,69,49,0,14,30,0,243,1155.0,7e838247-a31b-4183-b8fb-b11e74a3614d,44438970.9188843,40289.1126072634,108,417,162,0.1572052401746725,Low,150k-300k,Moderate,687,0.1572052401746725,0.6069868995633187,0.23580786026200873,198474300.0,0.1572052401746725,Block Group 2,12.573839347853667,7.052721049232323,-0.07860262008733623
3076,37,119,1801,3,371190018013,Block Group 3,"Block Group 3, Census Tract 18.01, Mecklenburg County, North Carolina",352200.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,9,5,23,13,13,0,0,0,0,181,943.0,975b283d-9bfb-4c01-a181-b2c7665bbc19,5935682.09338379,13254.802459687,6,42,26,0.08108108108108109,Low,300k-500k,Moderate,74,0.08108108108108109,0.5675675675675675,0.35135135135135137,26062800.0,0.08108108108108109,Block Group 3,12.771957314336067,6.8501261661455,-0.2702702702702703
3077,37,119,5713,2,371190057132,Block Group 2,"Block Group 2, Census Tract 57.13, Mecklenburg County, North Carolina",252700.0,646.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,71,64,155,131,127,57,15,0,0,0,0,86,1467.0,c5407967-56dd-44ca-891f-bc410a80c4ab,68471281.5975952,47526.4247086549,26,548,72,0.04024767801857585,Low,150k-300k,Moderate,646,0.04024767801857585,0.848297213622291,0.11145510835913312,163244200.0,0.04024767801857585,Block Group 2,12.43996225063003,7.291656209174461,-0.07120743034055727
3078,37,119,6303,1,371190063031,Block Group 1,"Block Group 1, Census Tract 63.03, Mecklenburg County, North Carolina",246300.0,345.0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,18,50,32,60,40,83,13,10,14,8,0,0,593,914.0,a747683e-60b0-4474-a508-2057748d38e8,23106560.9908447,19397.036232009,35,265,45,0.10144927536231885,Low,150k-300k,Moderate,345,0.10144927536231885,0.7681159420289855,0.13043478260869565,84973500.0,0.10144927536231885,Block Group 1,12.414309644189709,6.818924065275521,-0.0289855072463768
3079,37,119,5913,1,371190059131,Block Group 1,"Block Group 1, Census Tract 59.13, Mecklenburg County, North Carolina",147500.0,361.0,0,0,0,0,0,25,0,0,0,0,0,0,16,0,155,86,34,19,0,13,13,0,0,0,0,0,138,1083.0,e6658263-5725-4402-99c9-51b18fcaa2e2,28328951.4509277,24508.7097033484,196,152,13,0.5429362880886427,Moderate,<150k,Moderate,361,0.5429362880886427,0.42105263157894735,0.036011080332409975,53247500.0,0.5429362880886427,Block Group 1,11.901590234400047,6.988413181999592,0.5069252077562327
3080,37,119,1802,2,371190018022,Block Group 2,"Block Group 2, Census Tract 18.02, Mecklenburg County, North Carolina",209100.0,314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,62,31,30,88,70,7,8,0,0,0,0,0,543,963.0,c0a874fd-da19-42fb-9305-d58726ff3c53,17098674.2688599,20423.4981349292,80,226,8,0.25477707006369427,Low,150k-300k,Moderate,314,0.25477707006369427,0.7197452229299363,0.025477707006369428,65657400.0,0.25477707006369427,Block Group 2,12.250572667806054,6.871091294610546,0.22929936305732485
3081,37,119,5100,2,371190051002,Block Group 2,"Block Group 2, Census Tract 51, Mecklenburg County, North Carolina",93000.0,95.0,0,0,0,0,0,0,0,14,26,0,6,0,5,7,6,24,0,0,7,0,0,0,0,0,0,0,522,788.0,e04e5ea6-2c87-41fc-ac3c-a76b72f4e7b6,10969293.9293213,15546.5614296823,64,31,0,0.6736842105263158,High,<150k,Low,95,0.6736842105263158,0.3263157894736842,0.0,8835000.0,0.6736842105263158,Block Group 2,11.440365524765756,6.670766320845874,0.6736842105263158
3082,37,119,2200,3,371190022003,Block Group 3,"Block Group 3, Census Tract 22, Mecklenburg County, North Carolina",692600.0,417.0,12,0,0,0,0,0,0,0,0,0,0,0,25,15,0,12,19,13,0,0,0,146,82,46,47,0,89,1181.0,104b23de-71f3-4466-aa10-223546975380,8449896.05877686,12140.5700559991,52,44,321,0.12470023980815348,Low,>500k,Moderate,417,0.12470023980815348,0.10551558752997602,0.7697841726618705,288814200.0,0.12470023980815348,Block Group 3,13.448209354784241,7.074963197966044,-0.645083932853717
3083,37,119,2400,3,371190024003,Block Group 3,"Block Group 3, Census Tract 24, Mecklenburg County, North Carolina",346300.0,154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,30,17,41,0,0,25,30,0,0,94,989.0,1266bb3d-8728-4999-9975-0f3369c7f664,5656507.53649902,10200.5467995639,11,88,55,0.07142857142857142,Low,300k-500k,Moderate,154,0.07142857142857142,0.5714285714285714,0.35714285714285715,53330200.0,0.07142857142857142,Block Group 3,12.755063618055994,6.897704943128636,-0.2857142857142857
3084,37,119,5907,1,371190059071,Block Group 1,"Block Group 1, Census Tract 59.07, Mecklenburg County, North Carolina",287800.0,1120.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,234,356,459,14,0,0,0,0,0,516,1690.0,84c9256d-310d-44cc-ad1c-1e7596dd3942,43082347.5231323,32032.4252876523,11,1095,14,0.009821428571428571,Low,150k-300k,High,1120,0.009821428571428571,0.9776785714285714,0.0125,322336000.0,0.009821428571428571,Block Group 1,12.57002454806453,7.43307534889858,-0.0026785714285714295
3085,37,119,5918,1,371190059181,Block Group 1,"Block Group 1, Census Tract 59.18, Mecklenburg County, North Carolina",193800.0,957.0,10,0,8,0,0,0,0,0,0,0,0,0,0,29,48,145,317,233,91,76,0,0,0,0,0,0,381,1549.0,0e3d8af0-b0f3-48aa-ac60-66c3df65a690,55381582.1436157,34426.1079244521,95,862,0,0.09926854754440961,Low,150k-300k,High,957,0.09926854754440961,0.9007314524555904,0.0,185466600.0,0.09926854754440961,Block Group 1,12.174587138384211,7.346010209913293,0.09926854754440961
3086,37,119,5906,2,371190059062,Block Group 2,"Block Group 2, Census Tract 59.06, Mecklenburg County, North Carolina",26800.0,85.0,25,0,9,0,24,0,0,10,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,150,695.0,e50f715c-bcf2-4d9f-b018-7d350570ceed,71773220.171875,40314.6777844715,78,7,0,0.9176470588235294,High,<150k,Low,85,0.9176470588235294,0.08235294117647059,0.0,2278000.0,0.9176470588235294,Block Group 2,10.196194479235656,6.54534966033442,0.9176470588235294
3087,37,119,2004,1,371190020041,Block Group 1,"Block Group 1, Census Tract 20.04, Mecklenburg County, North Carolina",375300.0,505.0,0,0,0,0,0,0,0,0,0,16,0,0,36,16,0,0,0,22,51,148,81,98,37,0,0,0,72,1797.0,db2e7a80-b678-4d52-a4b4-6a4abef50a37,22173277.5142822,20217.9272266388,68,221,216,0.13465346534653466,Low,300k-500k,High,505,0.13465346534653466,0.4376237623762376,0.4277227722772277,189526500.0,0.13465346534653466,Block Group 1,12.8354836496546,7.494430215031565,-0.29306930693069305
3088,37,119,4000,1,371190040001,Block Group 1,"Block Group 1, Census Tract 40, Mecklenburg County, North Carolina",159900.0,95.0,0,0,0,0,0,0,0,18,0,0,16,6,0,0,0,19,31,5,0,0,0,0,0,0,0,0,330,974.0,cadd3606-5eb4-4cd3-a70f-e1567ed02dcf,19909538.8936157,20649.5543939061,40,55,0,0.42105263157894735,Moderate,150k-300k,Moderate,95,0.42105263157894735,0.5789473684210527,0.0,15190500.0,0.42105263157894735,Block Group 1,11.982310152711182,6.882437470997847,0.42105263157894735
3089,37,119,5301,1,371190053011,Block Group 1,"Block Group 1, Census Tract 53.01, Mecklenburg County, North Carolina",109600.0,243.0,0,0,0,0,0,0,0,0,44,11,31,0,0,92,20,4,18,13,10,0,0,0,0,0,0,0,951,844.0,31b09dcf-6ea4-425d-ab54-924da6a19b6e,39730439.0844116,27948.1315027938,198,45,0,0.8148148148148148,High,<150k,Moderate,243,0.8148148148148148,0.18518518518518517,0.0,26632800.0,0.8148148148148148,Block Group 1,11.604601777542019,6.739336627357174,0.8148148148148148
3090,37,119,3007,5,371190030075,Block Group 5,"Block Group 5, Census Tract 30.07, Mecklenburg County, North Carolina",884900.0,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,59,38,48,28,28,0,,fabdb275-12b9-4a28-be57-8230bd2a8c0f,20000322.9036865,23295.9012003431,0,0,243,0.0,,>500k,,243,0.0,0.0,1.0,215030700.0,0.0,Block Group 5,13.693231053325997,,-1.0
3091,37,119,5916,2,371190059162,Block Group 2,"Block Group 2, Census Tract 59.16, Mecklenburg County, North Carolina",91400.0,211.0,0,0,0,0,0,0,0,0,9,10,27,56,25,41,7,19,0,17,0,0,0,0,0,0,0,0,190,1182.0,eb8c25de-174c-49cd-a93f-9e48e5cca3a9,28598023.4118042,23287.2299600309,175,36,0,0.8293838862559242,High,<150k,Moderate,211,0.8293838862559242,0.17061611374407584,0.0,19285400.0,0.8293838862559242,Block Group 2,11.423011698301428,7.075808863978387,0.8293838862559242
3092,37,119,4600,2,371190046002,Block Group 2,"Block Group 2, Census Tract 46, Mecklenburg County, North Carolina",95700.0,156.0,0,7,0,0,0,4,0,0,18,9,7,13,35,0,0,28,0,0,0,28,0,7,0,0,0,0,476,875.0,582280c7-f8b0-4e3b-baaa-56bb0c12dc40,12000521.5599365,14865.7571119625,93,56,7,0.5961538461538461,Moderate,<150k,Moderate,156,0.5961538461538461,0.358974358974359,0.04487179487179487,14929200.0,0.5961538461538461,Block Group 2,11.468984026707245,6.775366090936392,0.5512820512820513
3093,37,119,100,4,371190001004,Block Group 4,"Block Group 4, Census Tract 1, Mecklenburg County, North Carolina",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,695.0,3d7eb541-c699-40f4-a899-107a23086d0d,4499537.53509521,10270.217091271,0,0,0,,,,Low,0,,,,,,Block Group 4,,6.54534966033442,
3094,37,119,800,1,371190008001,Block Group 1,"Block Group 1, Census Tract 8, Mecklenburg County, North Carolina",146700.0,291.0,0,0,0,0,0,0,0,0,38,0,38,17,8,28,19,40,0,20,25,36,0,8,0,14,0,0,340,906.0,3795d46c-61da-41cd-84ed-f9021103952a,10591917.838562,13540.9487988894,148,121,22,0.5085910652920962,Moderate,<150k,Moderate,291,0.5085910652920962,0.41580756013745707,0.07560137457044673,42689700.0,0.5085910652920962,Block Group 1,11.896151780740423,6.810142450115136,0.43298969072164945
3095,37,119,6214,1,371190062141,Block Group 1,"Block Group 1, Census Tract 62.14, Mecklenburg County, North Carolina",218800.0,438.0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,56,38,48,157,54,32,13,22,0,0,0,0,107,1328.0,7b0dedd9-3103-4f78-8db5-cd8e68f165bb,30550245.0448608,32459.1670380719,74,329,35,0.1689497716894977,Low,150k-300k,Moderate,438,0.1689497716894977,0.7511415525114156,0.07990867579908675,95834400.0,0.1689497716894977,Block Group 1,12.295917919903431,7.192182058713246,0.08904109589041095
3096,37,119,1608,2,371190016082,Block Group 2,"Block Group 2, Census Tract 16.08, Mecklenburg County, North Carolina",121100.0,309.0,11,0,0,0,0,0,5,9,0,0,17,17,28,80,71,49,0,22,0,0,0,0,0,0,0,0,338,1083.0,a517410f-bec1-4db7-a29f-bf31527c32b2,9942880.36816406,15345.7411849402,238,71,0,0.7702265372168284,High,<150k,Moderate,309,0.7702265372168284,0.2297734627831715,0.0,37419900.0,0.7702265372168284,Block Group 2,11.704380187145405,6.988413181999592,0.7702265372168284
3097,37,119,1508,2,371190015082,Block Group 2,"Block Group 2, Census Tract 15.08, Mecklenburg County, North Carolina",165700.0,686.0,0,0,0,0,0,0,0,0,14,10,15,0,17,66,115,169,121,33,53,55,18,0,0,0,0,0,374,1052.0,5d8530de-ebfe-4d42-a2e8-c0cddf6a8ac7,26881397.5784912,23269.4368106112,237,431,18,0.3454810495626822,Moderate,150k-300k,Moderate,686,0.3454810495626822,0.6282798833819242,0.026239067055393587,113670200.0,0.3454810495626822,Block Group 2,12.017940238399461,6.959398512133975,0.31924198250728864
3098,37,119,2500,2,371190025002,Block Group 2,"Block Group 2, Census Tract 25, Mecklenburg County, North Carolina",381300.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,5,18,16,25,32,0,0,0,0,273,1218.0,429ed131-5809-4282-8b96-78ba251e3142,10587047.2651978,13404.6590083176,0,63,57,0.0,,300k-500k,Moderate,120,0.0,0.525,0.475,45756000.0,0.0,Block Group 2,12.851344368449087,7.105786129481271,-0.475
3099,37,119,5834,1,371190058341,Block Group 1,"Block Group 1, Census Tract 58.34, Mecklenburg County, North Carolina",216900.0,761.0,0,0,0,0,0,0,0,0,0,0,0,43,0,55,58,129,22,218,24,95,74,34,0,0,0,9,367,1210.0,203e59b7-a1a5-4577-8ff1-fe4e080447c6,46847323.7669678,33393.5504175246,156,488,117,0.2049934296977661,Low,150k-300k,Moderate,761,0.2049934296977661,0.6412614980289093,0.15374507227332457,165060900.0,0.2049934296977661,Block Group 1,12.287196307223885,7.099201743553092,0.05124835742444153
3100,37,119,5000,2,371190050002,Block Group 2,"Block Group 2, Census Tract 50, Mecklenburg County, North Carolina",250000.0,228.0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,0,5,0,89,44,31,31,8,0,0,0,0,229,882.0,90eaae05-1669-4565-948a-a7064654fc22,6120239.51403809,12074.7468775809,20,169,39,0.08771929824561403,Low,150k-300k,Moderate,228,0.08771929824561403,0.7412280701754386,0.17105263157894737,57000000.0,0.08771929824561403,Block Group 2,12.429220196836383,6.78332520060396,-0.08333333333333334
3101,37,119,5833,3,371190058333,Block Group 3,"Block Group 3, Census Tract 58.33, Mecklenburg County, North Carolina",318300.0,256.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,19,59,120,10,10,0,0,0,10,429,2434.0,778a7c17-312d-4526-87b9-7e233b057ce8,11915487.1233521,16179.8882433276,28,198,30,0.109375,Low,300k-500k,High,256,0.109375,0.7734375,0.1171875,81484800.0,0.109375,Block Group 3,12.670752754955478,7.79770203551669,-0.0078125
3102,37,119,5906,1,371190059061,Block Group 1,"Block Group 1, Census Tract 59.06, Mecklenburg County, North Carolina",258300.0,672.0,9,0,0,0,27,0,0,0,0,10,8,57,27,65,28,21,11,69,24,225,26,39,26,0,0,0,231,892.0,781e49b8-6d44-41eb-840c-535166faa93c,112048787.505615,53467.4862211495,231,350,91,0.34375,Moderate,150k-300k,Moderate,672,0.34375,0.5208333333333334,0.13541666666666666,173577600.0,0.34375,Block Group 1,12.461880850543723,6.794586580876499,0.20833333333333334
3103,37,119,5909,2,371190059092,Block Group 2,"Block Group 2, Census Tract 59.09, Mecklenburg County, North Carolina",250700.0,824.0,0,0,0,35,0,0,0,0,0,0,0,0,0,19,26,71,102,158,71,237,105,0,0,0,0,0,597,1404.0,dd593f66-ccad-4808-a278-ba02911ba919,33351811.4500732,23851.0274052403,80,639,105,0.0970873786407767,Low,150k-300k,Moderate,824,0.0970873786407767,0.7754854368932039,0.12742718446601942,206576800.0,0.0970873786407767,Block Group 2,12.432016272969701,7.247792581767846,-0.03033980582524272
3104,37,119,6407,2,371190064072,Block Group 2,"Block Group 2, Census Tract 64.07, Mecklenburg County, North Carolina",305500.0,621.0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,0,0,26,61,183,320,0,8,0,0,0,0,114,1741.0,17d328e7-a469-4e46-aebd-5c23c8b6c197,22796208.8511963,20698.9984889023,23,590,8,0.037037037037037035,Low,300k-500k,High,621,0.037037037037037035,0.9500805152979066,0.01288244766505636,189715500.0,0.037037037037037035,Block Group 2,12.629708330910852,7.462789157412448,0.024154589371980673
3105,37,119,2003,2,371190020032,Block Group 2,"Block Group 2, Census Tract 20.03, Mecklenburg County, North Carolina",371400.0,322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,65,119,108,19,0,0,0,0,12,,0bf15f9a-09ff-4384-af61-6b105171f02e,10161599.5529175,17173.3669583781,0,195,127,0.0,,300k-500k,,322,0.0,0.6055900621118012,0.3944099378881988,119590800.0,0.0,Block Group 2,12.825037620411926,,-0.3944099378881988
3106,37,119,6104,4,371190061044,Block Group 4,"Block Group 4, Census Tract 61.04, Mecklenburg County, North Carolina",153000.0,444.0,0,15,11,0,0,0,0,0,0,0,13,11,0,77,78,141,61,37,0,0,0,0,0,0,0,0,223,1052.0,eca30e1e-a7f4-4689-a746-1953ab9075b6,52790500.836853,32308.5127243624,205,239,0,0.4617117117117117,Moderate,150k-300k,Moderate,444,0.4617117117117117,0.5382882882882883,0.0,67932000.0,0.4617117117117117,Block Group 4,11.938199736300925,6.959398512133975,0.4617117117117117
3107,37,119,4100,1,371190041001,Block Group 1,"Block Group 1, Census Tract 41, Mecklenburg County, North Carolina",,48.0,0,0,0,0,0,0,0,0,0,0,0,8,0,24,0,0,0,0,0,0,12,0,0,0,0,4,219,916.0,64548130-69f4-4488-b78c-9828876ba1d4,6090568.93579102,11859.3947558351,32,0,16,0.6666666666666666,High,,Moderate,48,0.6666666666666666,0.0,0.3333333333333333,,0.6666666666666666,Block Group 1,,6.821107472256465,0.3333333333333333
3108,37,119,6215,2,371190062152,Block Group 2,"Block Group 2, Census Tract 62.15, Mecklenburg County, North Carolina",229200.0,804.0,0,0,11,0,0,0,0,0,0,0,9,8,0,27,6,97,92,260,191,37,43,11,12,0,0,0,110,973.0,111a2d10-5b39-40d7-9391-d3578d554ced,125577857.913635,50591.7720434948,61,677,66,0.07587064676616916,Low,150k-300k,Moderate,804,0.07587064676616916,0.8420398009950248,0.08208955223880597,184276800.0,0.07587064676616916,Block Group 2,12.342354626814949,6.881411303642535,-0.006218905472636815
3109,37,119,4500,1,371190045001,Block Group 1,"Block Group 1, Census Tract 45, Mecklenburg County, North Carolina",84600.0,69.0,0,0,0,0,0,0,0,1,14,0,9,23,0,22,0,0,0,0,0,0,0,0,0,0,0,0,247,925.0,7fb5e464-c69b-4024-ab06-2405eab9fdfb,13303656.8894043,17195.7796416427,69,0,0,1.0,High,<150k,Moderate,69,1.0,0.0,0.0,5837400.0,1.0,Block Group 1,11.345701365855424,6.8308742346461795,1.0
3110,37,119,5519,2,371190055192,Block Group 2,"Block Group 2, Census Tract 55.19, Mecklenburg County, North Carolina",238000.0,504.0,10,0,6,5,0,0,0,0,0,0,0,0,15,10,15,134,22,46,96,87,46,12,0,0,0,0,607,1138.0,e7fb270d-1322-4bc4-8374-39d84ec8b2e4,48942762.2305908,37117.8663655969,61,385,58,0.12103174603174603,Low,150k-300k,Moderate,504,0.12103174603174603,0.7638888888888888,0.11507936507936507,119952000.0,0.12103174603174603,Block Group 2,12.380030154325457,7.037905963447182,0.005952380952380959
