OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,geoname,Median_Housing_Value,houses,lessthan10k,a10kto14999,a15kto19999,a20kto24999,a25kto29999,a30kto34999,a35kto39999,a40kto49999,a50kto59999,a60kto69999,a70kto79999,a80kto89999,a90kto99999,a100kto124999,a125kto149999,a150kto174999,a175kto199999,a200kto249999,a250kto299999,a300kto399999,a400kto499999,a500kto749999,a750kto999999,a1Mto1499999,a1500000to1999999,a2MorMore,Units_with_cash_rent,MedianGrossRent,GlobalID,Shape__Area,Shape__Length
2880,37,119,005711,1,371190057111,Block Group 1,"Block Group 1, Census Tract 57.11, Mecklenburg County, North Carolina",264600,152,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,20,15,48,33,0,9,0,0,0,0,15,0,870d23c4-9025-4eb1-aab7-da4955f8c1b5,20911741.7950439,19691.9704580411
2881,37,119,005513,1,371190055131,Block Group 1,"Block Group 1, Census Tract 55.13, Mecklenburg County, North Carolina",234200,675,0,0,0,0,0,0,0,0,0,0,31,0,0,16,148,30,16,141,162,90,16,25,0,0,0,0,53,2043,0d62cea2-1d82-4932-9607-548af684fa5f,13059491.2457275,17253.2501733085
2882,37,119,002300,2,371190023002,Block Group 2,"Block Group 2, Census Tract 23, Mecklenburg County, North Carolina",154000,114,0,0,0,0,0,5,0,0,11,0,16,6,14,0,0,31,0,0,5,0,7,14,0,5,0,0,806,803,d324be13-6df4-4e54-96f4-1077c20cb5c3,17055582.0617676,21239.6102265966
2883,37,119,000100,2,371190001002,Block Group 2,"Block Group 2, Census Tract 1, Mecklenburg County, North Carolina",324000,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,30,150,0,0,0,0,0,0,720,1798,1ae0d526-e248-45de-92f9-180f5d974321,1931299.31311035,5561.7070286697
2884,37,119,001918,2,371190019182,Block Group 2,"Block Group 2, Census Tract 19.18, Mecklenburg County, North Carolina",141400,307,0,0,0,0,5,0,0,0,21,30,15,11,0,19,80,91,0,23,12,0,0,0,0,0,0,0,645,1050,85850e94-4f27-4112-91b0-02d8a6d865f5,9017015.5479126,11898.1989830221
2885,37,119,003108,1,371190031081,Block Group 1,"Block Group 1, Census Tract 31.08, Mecklenburg County, North Carolina",101600,45,0,0,0,0,0,0,0,10,11,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,649,981,694e5c02-9241-4806-bb74-77fbc06c9024,4445421.54040527,12835.5276281816
2886,37,119,005717,2,371190057172,Block Group 2,"Block Group 2, Census Tract 57.17, Mecklenburg County, North Carolina",145500,350,0,0,19,0,0,0,0,0,0,0,0,20,0,46,110,18,24,78,11,24,0,0,0,0,0,0,66,1365,3b02afc8-0212-4624-a399-aa51a000bd64,25073246.6751099,23934.9836056007
2887,37,119,002400,2,371190024002,Block Group 2,"Block Group 2, Census Tract 24, Mecklenburg County, North Carolina",295200,174,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,8,27,0,21,22,11,5,47,0,0,0,328,1081,05766355-3056-409e-84cd-36543cc5ff33,4459292.18304443,8904.39727314291
2888,37,119,003007,3,371190030073,Block Group 3,"Block Group 3, Census Tract 30.07, Mecklenburg County, North Carolina",667200,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,55,329,78,122,12,14,114,0,5e2eb993-9870-4b17-b97d-93e3e9103bfc,23332830.3179932,30081.6120503615
2889,37,119,005706,4,371190057064,Block Group 4,"Block Group 4, Census Tract 57.06, Mecklenburg County, North Carolina",240200,660,0,0,0,0,0,0,0,0,0,0,0,0,0,92,46,19,79,117,70,171,0,0,44,0,0,22,99,1348,6153fb17-61e5-4c78-a193-3da774c47627,65661502.1050415,35512.1741308818
2890,37,119,006104,2,371190061042,Block Group 2,"Block Group 2, Census Tract 61.04, Mecklenburg County, North Carolina",194000,334,0,0,0,0,0,0,0,0,0,0,15,0,12,14,40,20,87,50,69,17,10,0,0,0,0,0,257,1076,68518c4e-715f-4d15-b864-706d84bbccb7,71403880.5585938,39097.9273408024
2891,37,119,003902,3,371190039023,Block Group 3,"Block Group 3, Census Tract 39.02, Mecklenburg County, North Carolina",157500,16,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,298,771,e0cbc5d4-b992-42a7-baf1-dd7aa92c831d,16277087.3982544,21286.8182961361
2892,37,119,005524,4,371190055244,Block Group 4,"Block Group 4, Census Tract 55.24, Mecklenburg County, North Carolina",131600,509,0,0,18,0,0,0,0,14,0,0,0,10,14,179,74,53,35,77,20,0,0,0,0,15,0,0,128,1278,974f2ccc-d71b-4be5-b80e-c535ada655ab,20580941.9711304,27237.7029885938
2893,37,119,005844,2,371190058442,Block Group 2,"Block Group 2, Census Tract 58.44, Mecklenburg County, North Carolina",448200,1379,0,0,0,0,0,0,0,0,14,0,0,0,0,24,0,0,0,61,106,270,445,434,13,0,0,12,343,1738,79789a1e-4e76-46c7-a3b7-548669b7c3bd,31380368.0952759,30157.8056603946
