OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,geoname,Median_Housing_Value,houses,lessthan10k,a10kto14999,a15kto19999,a20kto24999,a25kto29999,a30kto34999,a35kto39999,a40kto49999,a50kto59999,a60kto69999,a70kto79999,a80kto89999,a90kto99999,a100kto124999,a125kto149999,a150kto174999,a175kto199999,a200kto249999,a250kto299999,a300kto399999,a400kto499999,a500kto749999,a750kto999999,a1Mto1499999,a1500000to1999999,a2MorMore,Units_with_cash_rent,MedianGrossRent,GlobalID,Shape__Area,Shape__Length,Affordable,Middle,HighEnd,Affordability_Index
3301,37,119,5914,2,371190059142,Block Group 2,"Block Group 2, Census Tract 59.14, Mecklenburg County, North Carolina",186500.0,406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,43,48,205,66,18,8,0,0,0,0,0,0,67,1684.0,097bcbbb-0e31-4997-ae99-3e7001aeee8f,8415973.08758545,11601.1597262414,61,345,0,0.15024630541871922
3302,37,119,3102,2,371190031022,Block Group 2,"Block Group 2, Census Tract 31.02, Mecklenburg County, North Carolina",270500.0,368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,16,84,112,98,20,0,0,0,0,0,69,2021.0,15930685-fc9e-409e-8a02-1c4594393285,8633780.07373047,14018.4493869156,38,310,20,0.10326086956521739
3303,37,119,6210,1,371190062101,Block Group 1,"Block Group 1, Census Tract 62.10, Mecklenburg County, North Carolina",332400.0,738.0,10,0,0,0,9,0,0,0,0,0,0,0,0,22,0,16,56,61,100,293,88,83,0,0,0,0,290,1487.0,b5a77d0a-9a9f-45ae-ba04-7d8d7a318e2c,56711413.4642944,37739.9056926463,41,526,171,0.05555555555555555
3304,37,119,5614,1,371190056141,Block Group 1,"Block Group 1, Census Tract 56.14, Mecklenburg County, North Carolina",166700.0,618.0,29,0,0,0,0,0,0,0,0,0,0,0,17,25,106,198,17,214,0,0,0,0,12,0,0,0,249,1481.0,d1cb2f67-fe93-4e4b-8076-0a45a282f5b0,26449002.6956177,24927.4565203994,177,429,12,0.28640776699029125
3305,37,119,5917,2,371190059172,Block Group 2,"Block Group 2, Census Tract 59.17, Mecklenburg County, North Carolina",237300.0,582.0,0,0,0,0,0,0,0,0,0,0,0,0,23,45,0,83,78,83,182,71,0,17,0,0,0,0,414,1160.0,a96c9371-a9f7-4a23-a031-b19aa8d5c8ea,27647893.3178101,23293.0600801837,68,497,17,0.11683848797250859
3306,37,119,5524,1,371190055241,Block Group 1,"Block Group 1, Census Tract 55.24, Mecklenburg County, North Carolina",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,1162.0,8ce3f82d-f4bb-426d-80a1-fc18257c52a1,17431308.9682617,16147.1801963944,0,0,0,0.0
3307,37,119,5837,3,371190058373,Block Group 3,"Block Group 3, Census Tract 58.37, Mecklenburg County, North Carolina",356300.0,361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17,0,67,7,72,30,16,103,0,0,0,102,2196.0,a3f1fe1f-41ca-4c07-a4f7-19d4a39ad3e9,6818254.42388916,14276.5427528134,49,163,149,0.13573407202216067
3308,37,119,3007,4,371190030074,Block Group 4,"Block Group 4, Census Tract 30.07, Mecklenburg County, North Carolina",480200.0,340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,70,111,127,0,21,0,0,107,1157.0,5098bb98-7239-4da6-83d0-db2895ce3af4,15594368.4906616,19798.6486213811,11,70,259,0.03235294117647059
3309,37,119,6106,1,371190061061,Block Group 1,"Block Group 1, Census Tract 61.06, Mecklenburg County, North Carolina",207100.0,718.0,0,0,0,0,0,0,0,0,0,0,22,0,44,63,23,104,68,247,93,11,16,0,0,27,0,0,298,1140.0,83b13843-8b70-40e6-b03c-e3fc0db452b0,18487593.6675415,19233.8824249296,152,523,43,0.2116991643454039
3310,37,119,5846,2,371190058462,Block Group 2,"Block Group 2, Census Tract 58.46, Mecklenburg County, North Carolina",618500.0,789.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,31,98,497,118,15,0,0,0,,73b5fe3b-f687-4b66-bd34-31d69f205acc,27428043.6538086,25848.887577336,0,61,728,0.0
3311,37,119,3802,2,371190038022,Block Group 2,"Block Group 2, Census Tract 38.02, Mecklenburg County, North Carolina",80900.0,233.0,0,13,0,0,0,0,0,0,0,61,35,87,0,19,0,0,10,8,0,0,0,0,0,0,0,0,612,795.0,e8664d62-b8b2-4893-b2b4-a11624b95a08,27874966.7703857,30659.803721361,215,18,0,0.9227467811158798
3312,37,119,5912,2,371190059122,Block Group 2,"Block Group 2, Census Tract 59.12, Mecklenburg County, North Carolina",174800.0,795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,142,210,238,111,0,18,0,0,20,0,9,0,1206,1280.0,f34085f7-ceb7-4797-b928-68c952a68634,31747980.6030273,27313.1960928091,189,577,29,0.23773584905660378
3313,37,119,2400,1,371190024001,Block Group 1,"Block Group 1, Census Tract 24, Mecklenburg County, North Carolina",480000.0,294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,10,29,43,40,76,36,27,0,0,668,1285.0,c1092878-093d-4921-aa63-de0adbf4f725,5240004.06451416,11820.0639457146,33,82,179,0.11224489795918367
3314,37,119,3802,1,371190038021,Block Group 1,"Block Group 1, Census Tract 38.02, Mecklenburg County, North Carolina",86500.0,251.0,0,0,0,0,0,0,0,10,10,57,29,30,0,26,48,0,0,0,0,0,0,0,0,0,41,0,88,1067.0,cfc04d2c-f78a-4ef4-80b0-3fe87a95a119,7853576.0824585,11295.5106951767,210,0,41,0.8366533864541833
3315,37,119,1915,4,371190019154,Block Group 4,"Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,1006.0,51162ea5-c801-47be-a9fe-3ec01b9eb502,7206042.71173096,12003.0434734925,0,0,0,0.0
3316,37,119,1509,1,371190015091,Block Group 1,"Block Group 1, Census Tract 15.09, Mecklenburg County, North Carolina",104300.0,195.0,0,0,0,0,0,0,0,0,0,0,19,48,24,38,30,16,6,0,0,0,0,0,14,0,0,0,284,1046.0,55362985-043e-4aa2-90f8-2788bc507dc5,7370779.67889404,12212.2023505428,159,22,14,0.8153846153846154
3317,37,119,1200,2,371190012002,Block Group 2,"Block Group 2, Census Tract 12, Mecklenburg County, North Carolina",187500.0,275.0,0,0,0,0,0,0,0,0,18,0,0,33,0,25,23,15,47,0,77,26,0,0,0,0,0,11,159,919.0,b3ec6bbc-9c46-452a-b944-49115031d70c,8528629.43054199,13231.2840887471,99,165,11,0.36
3318,37,119,5404,1,371190054041,Block Group 1,"Block Group 1, Census Tract 54.04, Mecklenburg County, North Carolina",112900.0,589.0,5,0,0,0,0,0,0,0,28,25,7,74,65,175,122,56,20,0,12,0,0,0,0,0,0,0,566,984.0,276fe4e2-b907-41d7-af14-7d79843664e4,33902862.6845093,29499.5229918813,501,88,0,0.8505942275042445
3319,37,119,5828,2,371190058282,Block Group 2,"Block Group 2, Census Tract 58.28, Mecklenburg County, North Carolina",562500.0,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,34,92,0,0,0,0,0,,8cb98325-e8fb-4c7b-8d67-cd6ffb6ca312,4531729.15582275,9936.86161954841,0,12,126,0.0
3320,37,119,5838,2,371190058382,Block Group 2,"Block Group 2, Census Tract 58.38, Mecklenburg County, North Carolina",334100.0,804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,75,38,82,55,64,164,28,266,0,0,0,0,147,1417.0,d269a24d-f055-450b-90b4-aef438ca30e3,14846591.6049805,17541.4114905317,107,403,294,0.13308457711442787
3321,37,119,1920,1,371190019201,Block Group 1,"Block Group 1, Census Tract 19.20, Mecklenburg County, North Carolina",137500.0,290.0,0,0,0,0,0,0,0,0,0,0,0,28,19,41,114,38,21,29,0,0,0,0,0,0,0,0,364,1156.0,edd35e2e-5e30-467a-9a0d-942077b9567f,11125369.6213379,19431.3785776728,202,88,0,0.696551724137931
3322,37,119,3203,2,371190032032,Block Group 2,"Block Group 2, Census Tract 32.03, Mecklenburg County, North Carolina",291700.0,189.0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,9,0,37,39,52,9,27,0,0,0,0,222,1068.0,96f941fa-12a0-4bb9-ad5a-45ad13757c29,5031504.14508057,13234.0566620117,16,137,36,0.08465608465608465
3323,37,119,6403,2,371190064032,Block Group 2,"Block Group 2, Census Tract 64.03, Mecklenburg County, North Carolina",555900.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,21,0,9,14,0,0,0,7,,78b7aba0-f4b7-4759-8088-5611d95d1794,39691928.6446533,32795.1655198953,8,21,23,0.15384615384615385
3324,37,119,6010,1,371190060101,Block Group 1,"Block Group 1, Census Tract 60.10, Mecklenburg County, North Carolina",176100.0,677.0,20,13,0,0,0,0,0,0,0,0,0,0,0,156,30,116,81,148,97,16,0,0,0,0,0,0,89,1564.0,fef6ebbc-a148-43f0-a0e7-458ea6732978,32371838.4632568,25716.2278291709,219,458,0,0.32348596750369274
3325,37,119,980100,1,371199801001,Block Group 1,"Block Group 1, Census Tract 9801, Mecklenburg County, North Carolina",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0d0addc8-a045-43d4-bf81-868321efbe80,165895778.294434,53456.2591590131,0,0,0,0.0
3326,37,119,3011,4,371190030114,Block Group 4,"Block Group 4, Census Tract 30.11, Mecklenburg County, North Carolina",1017900.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,17,21,0,22,264,1339.0,3008b285-0a2f-4bb9-9c86-74eacbbc3290,9768893.01855469,17034.2637711784,0,18,65,0.0
3327,37,119,6009,2,371190060092,Block Group 2,"Block Group 2, Census Tract 60.09, Mecklenburg County, North Carolina",167700.0,518.0,0,9,0,0,0,0,0,0,0,0,0,0,0,37,49,231,43,97,28,15,9,0,0,0,0,0,218,1685.0,58e300f1-aef2-4444-9fc0-bd16d805010d,25991633.5639038,27897.734814547,95,414,9,0.1833976833976834
3328,37,119,1915,1,371190019151,Block Group 1,"Block Group 1, Census Tract 19.15, Mecklenburg County, North Carolina",152700.0,244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,106,65,0,47,0,0,0,0,0,0,17,0,452,806.0,70dc892b-f646-4b86-a1b7-b3458e1e97d7,7660308.44146729,12462.7463847368,115,112,17,0.4713114754098361
3329,37,119,6209,3,371190062093,Block Group 3,"Block Group 3, Census Tract 62.09, Mecklenburg County, North Carolina",308800.0,404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,150,148,34,33,0,0,0,0,444,1493.0,0dc553ba-cd09-435a-b592-9c6f19bdc55b,28464702.664978,21854.4639649974,0,337,67,0.0
3330,37,119,5403,1,371190054031,Block Group 1,"Block Group 1, Census Tract 54.03, Mecklenburg County, North Carolina",124900.0,743.0,0,17,0,0,0,0,0,0,0,8,40,36,58,213,98,162,59,41,0,11,0,0,0,0,0,0,452,1018.0,476bae52-a95d-41df-9aab-e6e7bb398d86,41798885.1817627,35905.2275800157,470,273,0,0.6325706594885598
